ticker,filing_type,filing_date,accession_number,url,summary
AMZN,10-Q,2023-08-04,0001018724-23-000012,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000012/amzn-20230630.htm,AMZN 10-Q filed on 2023-08-04
AMZN,8-K,2023-09-13,0001018724-23-000014,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000014/amzn-20230913.htm,AMZN 8-K filed on 2023-09-13
AMZN,8-K,2023-10-26,0001018724-23-000016,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000016/amzn-20231026.htm,AMZN 8-K filed on 2023-10-26
AMZN,10-Q,2023-10-27,0001018724-23-000018,https://www.sec.gov/Archives/edgar/data/1018724/000101872423000018/amzn-20230930.htm,AMZN 10-Q filed on 2023-10-27
AMZN,8-K,2023-11-01,0001104659-23-113444,https://www.sec.gov/Archives/edgar/data/1018724/000110465923113444/tm2329405d1_8k.htm,AMZN 8-K filed on 2023-11-01
AMZN,8-K,2024-02-01,0001018724-24-000006,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000006/amzn-20240201.htm,AMZN 8-K filed on 2024-02-01
AMZN,10-K,2024-02-02,0001018724-24-000008,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000008/amzn-20231231.htm,AMZN 10-K filed on 2024-02-02
AMZN,8-K,2024-04-11,0001104659-24-045915,https://www.sec.gov/Archives/edgar/data/1018724/000110465924045915/tm246113d2_8k.htm,AMZN 8-K filed on 2024-04-11
AMZN,8-K,2024-04-30,0001018724-24-000081,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000081/amzn-20240430.htm,AMZN 8-K filed on 2024-04-30
AMZN,10-Q,2024-05-01,0001018724-24-000083,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000083/amzn-20240331.htm,AMZN 10-Q filed on 2024-05-01
AMZN,8-K,2024-05-03,0001104659-24-057026,https://www.sec.gov/Archives/edgar/data/1018724/000110465924057026/tm2413032d1_8k.htm,AMZN 8-K filed on 2024-05-03
AMZN,8-K,2024-05-14,0001104659-24-061143,https://www.sec.gov/Archives/edgar/data/1018724/000110465924061143/tm2414460d1_8k.htm,AMZN 8-K filed on 2024-05-14
AMZN,8-K,2024-05-24,0001104659-24-065117,https://www.sec.gov/Archives/edgar/data/1018724/000110465924065117/tm2414140d1_8k.htm,AMZN 8-K filed on 2024-05-24
AMZN,8-K,2024-08-01,0001018724-24-000128,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000128/amzn-20240801.htm,AMZN 8-K filed on 2024-08-01
AMZN,10-Q,2024-08-02,0001018724-24-000130,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000130/amzn-20240630.htm,AMZN 10-Q filed on 2024-08-02
AMZN,8-K,2024-10-31,0001018724-24-000158,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000158/amzn-20241031.htm,AMZN 8-K filed on 2024-10-31
AMZN,10-Q,2024-11-01,0001018724-24-000161,https://www.sec.gov/Archives/edgar/data/1018724/000101872424000161/amzn-20240930.htm,AMZN 10-Q filed on 2024-11-01
AMZN,8-K,2025-02-06,0001018724-25-000002,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000002/amzn-20250206.htm,AMZN 8-K filed on 2025-02-06
AMZN,10-K,2025-02-07,0001018724-25-000004,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000004/amzn-20241231.htm,AMZN 10-K filed on 2025-02-07
AMZN,8-K,2025-04-10,0001104659-25-033450,https://www.sec.gov/Archives/edgar/data/1018724/000110465925033450/tm254123d2_8k.htm,AMZN 8-K filed on 2025-04-10
AMZN,8-K,2025-05-01,0001018724-25-000034,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000034/amzn-20250501.htm,AMZN 8-K filed on 2025-05-01
AMZN,10-Q,2025-05-02,0001018724-25-000036,https://www.sec.gov/Archives/edgar/data/1018724/000101872425000036/amzn-20250331.htm,AMZN 10-Q filed on 2025-05-02
AMZN,8-K,2025-05-22,0001104659-25-052014,https://www.sec.gov/Archives/edgar/data/1018724/000110465925052014/tm2515134d1_8k.htm,AMZN 8-K filed on 2025-05-22
