series_id,date,value,description
DTWEXBGS,2021-07-26,113.2238,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-27,113.2227,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-28,113.1807,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-29,112.4834,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-07-30,112.6714,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-02,112.6691,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-03,112.8228,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-04,112.8953,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-05,112.7674,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-06,113.3088,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-09,113.4521,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-10,113.4973,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-11,113.282,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-12,113.2691,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-13,113.0615,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-16,113.1698,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-17,113.6174,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-18,113.6959,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-19,114.1106,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-20,114.5009,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-23,113.9418,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-24,113.6795,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-25,113.6322,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-26,113.7883,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-27,113.3404,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-30,113.246,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-08-31,113.1076,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-01,112.8732,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-02,112.7863,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-03,112.5476,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-07,112.9795,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-08,113.2319,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-09,113.043,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-10,112.9425,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-13,113.0341,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-14,113.0061,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-15,112.9773,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-16,113.3036,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-17,113.5989,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-20,113.9422,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-21,113.8179,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-22,113.6223,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-23,113.513,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-24,113.7597,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-27,113.7432,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-28,114.2469,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-29,114.7092,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-09-30,114.6403,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-01,114.3798,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-04,114.2739,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-05,114.3654,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-06,114.7185,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-07,114.5044,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-08,114.5986,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-12,114.7542,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-13,114.4705,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-14,114.2053,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-15,114.0905,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-18,113.9899,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-19,113.647,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-20,113.5083,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-21,113.6188,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-22,113.67,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-25,113.605,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-26,113.674,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-27,113.6218,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-28,113.4389,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-10-29,114.1349,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-01,114.2067,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-02,114.2847,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-03,114.3593,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-04,114.3558,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-05,114.0732,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-08,113.8256,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-09,113.762,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-10,114.1484,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-12,114.5144,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-15,114.5876,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-16,115.136,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-17,115.0263,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-18,115.0678,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-19,115.2187,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-22,115.6481,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-23,116.0118,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-24,116.2711,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-26,116.5103,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-29,116.581,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-11-30,116.2071,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-01,115.889,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-02,116.018,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-03,116.2377,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-06,116.1538,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-07,115.8555,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-08,115.4418,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-09,115.7784,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-10,115.5732,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-13,115.842,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-14,116.2397,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-15,116.4219,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-16,115.7146,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-17,115.791,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-20,116.0092,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-21,116.1089,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-22,115.7485,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-23,115.5337,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-27,115.4684,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-28,115.4192,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-29,115.3678,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2021-12-30,115.283,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-03,115.4101,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-04,115.3103,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-05,115.137,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-06,115.4046,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-07,115.0451,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-10,115.2216,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-11,114.8332,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-12,114.355,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-13,114.177,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-14,114.3825,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-18,114.7373,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-19,114.6109,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-20,114.4642,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-21,114.6125,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-24,115.2034,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-25,115.1654,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-26,115.0922,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-27,115.978,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-28,116.0393,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-01-31,115.566,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-01,115.3685,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-02,115.1538,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-03,114.9065,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-04,115.1362,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-07,115.0098,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-08,115.0892,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-09,114.8232,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-10,114.5527,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-11,114.8413,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-14,115.1946,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-15,114.93,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-16,114.6886,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-17,114.6755,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-18,114.7982,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-22,114.7002,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-23,114.6668,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-24,115.9419,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-25,115.2577,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-02-28,115.2224,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-01,115.7962,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-02,115.7623,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-03,115.9495,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-04,116.6503,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-07,117.3278,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-08,117.6176,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-09,116.5961,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-10,116.7401,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-11,117.0192,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-14,117.1506,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-15,117.246,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-16,116.8073,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-17,116.0467,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-18,116.1378,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-21,115.9398,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-22,116.0824,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-23,116.005,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-24,115.9599,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-25,115.7921,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-28,116.1911,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-29,115.5679,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-30,115.0818,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-03-31,115.2218,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-01,115.4814,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-04,115.4112,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-05,115.73,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-06,115.9995,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-07,116.3512,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-08,116.4176,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-11,116.5401,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-12,116.3866,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-13,116.2796,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-14,116.7558,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-15,116.7017,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-18,116.8441,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-19,117.1324,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-20,116.7306,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-21,117.1432,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-22,118.0186,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-25,118.6271,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-26,118.9624,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-27,119.4708,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-28,120.0675,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-04-29,119.4933,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-02,119.8825,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-03,119.7043,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-04,119.5592,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-05,120.0068,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-06,119.8577,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-09,120.4972,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-10,120.7742,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-11,120.3925,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-12,121.2796,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-13,120.8442,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-16,120.6881,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-17,119.8871,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-18,120.0274,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-19,119.4278,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-20,119.3677,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-23,118.7169,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-24,118.6245,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-25,118.9598,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-26,118.7687,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-27,118.2834,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-05-31,118.0704,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-01,118.6954,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-02,118.0658,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-03,118.2153,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-06,118.3081,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-07,118.4414,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-08,118.3951,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-09,118.9226,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-10,119.9981,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-13,121.1523,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-14,121.6669,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-15,121.6403,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-16,120.6714,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-17,121.2369,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-21,120.6427,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-22,120.5197,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-23,120.7622,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-24,120.4853,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-27,120.1736,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-28,120.62,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-29,120.9616,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-06-30,120.9652,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-01,121.5058,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-05,122.6203,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-06,123.0073,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-07,122.7257,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-08,122.4662,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-11,123.2974,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-12,123.4524,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-13,123.2834,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-14,124.0622,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-15,123.4765,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-18,122.7727,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-19,122.4819,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-20,122.5997,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-21,122.9032,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-22,122.451,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-25,122.4594,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-26,122.7581,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-27,122.8169,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-28,122.1161,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-07-29,121.7678,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-01,121.4109,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-02,121.9486,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-03,122.3888,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-04,121.8333,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-05,122.321,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-08,121.8783,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-09,121.8614,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-10,120.7543,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-11,120.7163,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-12,121.018,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-15,121.4315,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-16,121.6807,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-17,122.0711,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-18,122.3627,Trade Weighted US Dollar Index (Daily)
DTWEXBGS,2022-08-19,123.0501,Trade Weighted US Dollar Index (Daily)
